Subject,Topic,Marks,Question
Maths,Calculus,4,Critically evaluate the importance of Calculus in the study of Maths.
Maths,Probability,1,What are the fundamental principles of Probability in Maths?
Maths,Probability,1,Explain Probability with a real-life example.
Maths,Probability,1,Discuss the significance of Probability in Maths.
Maths,Probability,1,How is Probability applied in practical scenarios?
Maths,Probability,1,Compare and contrast Probability with related concepts in Maths.
Maths,Probability,1,Describe a case study related to Probability in Maths.
Maths,Probability,1,Explain the historical development of Probability in Maths.
Maths,Probability,1,"What challenges arise in the study of Probability, and how can they be addressed?"
Maths,Probability,1,Illustrate Probability with an example and explain its key features.
Maths,Probability,1,Analyze the impact of Probability in modern Maths studies.
Maths,Probability,1,Explain how Probability affects other concepts within Maths.
Maths,Probability,1,Discuss any recent advancements related to Probability.
Maths,Probability,1,Provide an in-depth explanation of Probability and its role in Maths.
Maths,Probability,1,What are the ethical considerations related to Probability?
Maths,Probability,1,Critically evaluate the importance of Probability in the study of Maths.
Maths,Probability,2,What are the fundamental principles of Probability in Maths?
Maths,Probability,2,Explain Probability with a real-life example.
Maths,Probability,2,Discuss the significance of Probability in Maths.
Maths,Probability,2,How is Probability applied in practical scenarios?
Maths,Probability,2,Compare and contrast Probability with related concepts in Maths.
Maths,Probability,2,Describe a case study related to Probability in Maths.
Maths,Probability,2,Explain the historical development of Probability in Maths.
Maths,Probability,2,"What challenges arise in the study of Probability, and how can they be addressed?"
Maths,Probability,2,Illustrate Probability with an example and explain its key features.
Maths,Probability,2,Analyze the impact of Probability in modern Maths studies.
Maths,Probability,2,Explain how Probability affects other concepts within Maths.
Maths,Probability,2,Discuss any recent advancements related to Probability.
Maths,Probability,2,Provide an in-depth explanation of Probability and its role in Maths.
Maths,Probability,2,What are the ethical considerations related to Probability?
Maths,Probability,2,Critically evaluate the importance of Probability in the study of Maths.
Maths,Probability,3,What are the fundamental principles of Probability in Maths?
Maths,Probability,3,Explain Probability with a real-life example.
Maths,Probability,3,Discuss the significance of Probability in Maths.
Maths,Probability,3,How is Probability applied in practical scenarios?
Maths,Probability,3,Compare and contrast Probability with related concepts in Maths.
Maths,Probability,3,Describe a case study related to Probability in Maths.
Maths,Probability,3,Explain the historical development of Probability in Maths.
Maths,Probability,3,"What challenges arise in the study of Probability, and how can they be addressed?"
Maths,Probability,3,Illustrate Probability with an example and explain its key features.
Maths,Probability,3,Analyze the impact of Probability in modern Maths studies.
Maths,Probability,3,Explain how Probability affects other concepts within Maths.
Maths,Probability,3,Discuss any recent advancements related to Probability.
Maths,Probability,3,Provide an in-depth explanation of Probability and its role in Maths.
Maths,Probability,3,What are the ethical considerations related to Probability?
Maths,Probability,3,Critically evaluate the importance of Probability in the study of Maths.
Maths,Probability,4,What are the fundamental principles of Probability in Maths?
Maths,Probability,4,Explain Probability with a real-life example.
Maths,Probability,4,Discuss the significance of Probability in Maths.
Maths,Probability,4,How is Probability applied in practical scenarios?
Maths,Probability,4,Compare and contrast Probability with related concepts in Maths.
Maths,Probability,4,Describe a case study related to Probability in Maths.
Maths,Probability,4,Explain the historical development of Probability in Maths.
Maths,Probability,4,"What challenges arise in the study of Probability, and how can they be addressed?"
Maths,Probability,4,Illustrate Probability with an example and explain its key features.
Maths,Probability,4,Analyze the impact of Probability in modern Maths studies.
Maths,Probability,4,Explain how Probability affects other concepts within Maths.
Maths,Probability,4,Discuss any recent advancements related to Probability.
Maths,Probability,4,Provide an in-depth explanation of Probability and its role in Maths.
Maths,Probability,4,What are the ethical considerations related to Probability?
Maths,Probability,4,Critically evaluate the importance of Probability in the study of Maths.
Maths,Statistics,1,What are the fundamental principles of Statistics in Maths?
Maths,Statistics,1,Explain Statistics with a real-life example.
Maths,Statistics,1,Discuss the significance of Statistics in Maths.
Maths,Statistics,1,How is Statistics applied in practical scenarios?
Maths,Statistics,1,Compare and contrast Statistics with related concepts in Maths.
Maths,Statistics,1,Describe a case study related to Statistics in Maths.
Maths,Statistics,1,Explain the historical development of Statistics in Maths.
Maths,Statistics,1,"What challenges arise in the study of Statistics, and how can they be addressed?"
Maths,Statistics,1,Illustrate Statistics with an example and explain its key features.
Maths,Statistics,1,Analyze the impact of Statistics in modern Maths studies.
Maths,Statistics,1,Explain how Statistics affects other concepts within Maths.
Maths,Statistics,1,Discuss any recent advancements related to Statistics.
Maths,Statistics,1,Provide an in-depth explanation of Statistics and its role in Maths.
Maths,Statistics,1,What are the ethical considerations related to Statistics?
Maths,Statistics,1,Critically evaluate the importance of Statistics in the study of Maths.
Maths,Statistics,2,What are the fundamental principles of Statistics in Maths?
Maths,Statistics,2,Explain Statistics with a real-life example.
Maths,Statistics,2,Discuss the significance of Statistics in Maths.
Maths,Statistics,2,How is Statistics applied in practical scenarios?
Maths,Statistics,2,Compare and contrast Statistics with related concepts in Maths.
Maths,Statistics,2,Describe a case study related to Statistics in Maths.
Maths,Statistics,2,Explain the historical development of Statistics in Maths.
Maths,Statistics,2,"What challenges arise in the study of Statistics, and how can they be addressed?"
Maths,Statistics,2,Illustrate Statistics with an example and explain its key features.
Maths,Statistics,2,Analyze the impact of Statistics in modern Maths studies.
Maths,Statistics,2,Explain how Statistics affects other concepts within Maths.
Maths,Statistics,2,Discuss any recent advancements related to Statistics.
Maths,Statistics,2,Provide an in-depth explanation of Statistics and its role in Maths.
Maths,Statistics,2,What are the ethical considerations related to Statistics?
Maths,Statistics,2,Critically evaluate the importance of Statistics in the study of Maths.
Maths,Statistics,3,What are the fundamental principles of Statistics in Maths?
Maths,Statistics,3,Explain Statistics with a real-life example.
Maths,Statistics,3,Discuss the significance of Statistics in Maths.
Maths,Statistics,3,How is Statistics applied in practical scenarios?
Maths,Statistics,3,Compare and contrast Statistics with related concepts in Maths.
Maths,Statistics,3,Describe a case study related to Statistics in Maths.
Maths,Statistics,3,Explain the historical development of Statistics in Maths.
Maths,Statistics,3,"What challenges arise in the study of Statistics, and how can they be addressed?"
Maths,Statistics,3,Illustrate Statistics with an example and explain its key features.
Maths,Statistics,3,Analyze the impact of Statistics in modern Maths studies.
Maths,Statistics,3,Explain how Statistics affects other concepts within Maths.
Maths,Statistics,3,Discuss any recent advancements related to Statistics.
Maths,Statistics,3,Provide an in-depth explanation of Statistics and its role in Maths.
Maths,Statistics,3,What are the ethical considerations related to Statistics?
Maths,Statistics,3,Critically evaluate the importance of Statistics in the study of Maths.
Maths,Statistics,4,What are the fundamental principles of Statistics in Maths?
Maths,Statistics,4,Explain Statistics with a real-life example.
Maths,Statistics,4,Discuss the significance of Statistics in Maths.
Maths,Statistics,4,How is Statistics applied in practical scenarios?
Maths,Statistics,4,Compare and contrast Statistics with related concepts in Maths.
Maths,Statistics,4,Describe a case study related to Statistics in Maths.
Maths,Statistics,4,Explain the historical development of Statistics in Maths.
Maths,Statistics,4,"What challenges arise in the study of Statistics, and how can they be addressed?"
Maths,Statistics,4,Illustrate Statistics with an example and explain its key features.
Maths,Statistics,4,Analyze the impact of Statistics in modern Maths studies.
Maths,Statistics,4,Explain how Statistics affects other concepts within Maths.
Maths,Statistics,4,Discuss any recent advancements related to Statistics.
Maths,Statistics,4,Provide an in-depth explanation of Statistics and its role in Maths.
Maths,Statistics,4,What are the ethical considerations related to Statistics?
Maths,Statistics,4,Critically evaluate the importance of Statistics in the study of Maths.
Maths,Geometry,1,What are the fundamental principles of Geometry in Maths?
Maths,Geometry,1,Explain Geometry with a real-life example.
Maths,Geometry,1,Discuss the significance of Geometry in Maths.
Maths,Geometry,1,How is Geometry applied in practical scenarios?
Maths,Geometry,1,Compare and contrast Geometry with related concepts in Maths.
Maths,Geometry,1,Describe a case study related to Geometry in Maths.
Maths,Geometry,1,Explain the historical development of Geometry in Maths.
Maths,Geometry,1,"What challenges arise in the study of Geometry, and how can they be addressed?"
Maths,Geometry,1,Illustrate Geometry with an example and explain its key features.
Maths,Geometry,1,Analyze the impact of Geometry in modern Maths studies.
Maths,Geometry,1,Explain how Geometry affects other concepts within Maths.
Maths,Geometry,1,Discuss any recent advancements related to Geometry.
Maths,Geometry,1,Provide an in-depth explanation of Geometry and its role in Maths.
Maths,Geometry,1,What are the ethical considerations related to Geometry?
Maths,Geometry,1,Critically evaluate the importance of Geometry in the study of Maths.
Maths,Geometry,2,What are the fundamental principles of Geometry in Maths?
Maths,Geometry,2,Explain Geometry with a real-life example.
Maths,Geometry,2,Discuss the significance of Geometry in Maths.
Maths,Geometry,2,How is Geometry applied in practical scenarios?
Maths,Geometry,2,Compare and contrast Geometry with related concepts in Maths.
Maths,Geometry,2,Describe a case study related to Geometry in Maths.
Maths,Geometry,2,Explain the historical development of Geometry in Maths.
Maths,Geometry,2,"What challenges arise in the study of Geometry, and how can they be addressed?"
